anchor,month_end,const,log_DEX,z_DXY,z_VIX,log_S_nonUSD,Pol_anchor_l1,sigma_offpeg_l1,tail1_l1,dlog_usd_per_anchor,N_anchor_fc
CHF,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.573017007652687,3.3,1.2454159654583514,1.0,-0.0028307697692661836,5
CNY,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.573017007652687,0.30000000000000004,14.579921439716696,1.0,0.001101761436823212,2
EUR,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.573017007652687,4.3,9.318624958980376,0.9786407766990292,-0.0039465327746739665,26
GBP,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.573017007652687,3.3,3.725629465951672,1.0,-0.009480026943746823,3
JPY,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.573017007652687,4.3,5.12564168771965,1.0,-0.012305198001912387,3
SGD,2029-02-28,1.0,23.960906097822466,0.7270187893581846,-6.319665398341937e-08,20.573017007652687,3.3,0.1696914027499674,0.967741935483871,-0.004894686655439301,2
AUD,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.56256887202217,2.333333333333333,6.8980758922680945,0.967741935483871,-0.0010620022892219305,2
CAD,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.56256887202217,3.333333333333333,0.20263729279324139,0.9666666666666667,-0.005822031691538476,2
CHF,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.56256887202217,3.333333333333333,1.2454159654583514,1.0,-0.0028307697692661836,5
CNY,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.56256887202217,0.33333333333333326,14.579921439716696,1.0,0.001101761436823212,2
EUR,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.56256887202217,4.333333333333333,9.318624958980376,0.9786407766990292,-0.0039465327746739665,27
GBP,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.56256887202217,3.333333333333333,3.725629465951672,1.0,-0.009480026943746823,3
JPY,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.56256887202217,4.333333333333333,5.12564168771965,1.0,-0.012305198001912387,3
SGD,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.56256887202217,3.333333333333333,0.1696914027499674,0.967741935483871,-0.004894686655439301,2
AUD,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.552120677363064,2.3666666666666667,6.8980758922680945,0.967741935483871,-0.0010620022892219305,2
CAD,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.552120677363064,3.3666666666666667,0.20263729279324139,0.9666666666666667,-0.005822031691538476,2
CHF,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.552120677363064,3.3666666666666667,1.2454159654583514,1.0,-0.0028307697692661836,5
CNY,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.552120677363064,0.3666666666666667,14.579921439716696,1.0,0.001101761436823212,2
EUR,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.552120677363064,4.366666666666667,9.318624958980376,0.9786407766990292,-0.0039465327746739665,27
GBP,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.552120677363064,3.3666666666666667,3.725629465951672,1.0,-0.009480026943746823,3
