month_end,forecast,lower,upper,level,level_lower,level_upper
2030-01-31,21.209502073457838,19.209502073457838,23.209502073457838,1626184114.9003663,220080087.7849214,12015965652.188694
2030-02-28,21.19905374328756,19.19905374328756,23.19905374328756,1609281661.324468,217792589.44283348,11891072474.50681
2030-03-31,21.188605411911784,19.188605411911784,23.188605411911784,1592554888.8490543,215528866.952239,11767477414.331928
2030-04-30,21.237671207223634,19.237671207223634,23.237671207223634,1672643602.426863,226367695.68834767,12359257411.849545
2030-05-31,21.227222874411233,19.227222874411233,23.227222874411233,1655258247.538725,224014843.7603925,12230796049.281275
2030-06-30,21.235123679852478,19.235123679852478,23.235123679852478,1668387920.102666,225791751.71563742,12327811936.416826
2030-07-31,21.224675346335218,19.224675346335218,23.224675346335218,1651046797.3515139,223444885.95646936,12199677407.590118
2030-08-31,21.274805132536187,19.274805132536187,23.274805132536187,1735923061.0594118,234931639.14544323,12826832881.595411
2030-09-30,21.26435679867341,19.26435679867341,23.26435679867341,1717879981.5597634,232489773.87089753,12693511554.97504
2030-10-31,21.253908464711067,19.253908464711067,23.253908464711067,1700024440.5699115,230073289.173693,12561575960.924273
2030-11-30,21.261159707778454,19.261159707778454,23.261159707778454,1712396533.3240092,231747669.85079843,12652994048.34547
