anchor,month_end,const,log_DEX,z_DXY,z_VIX,log_S_nonUSD,Pol_anchor_l1,sigma_offpeg_l1,tail1_l1,dlog_usd_per_anchor,N_anchor_fc
EUR,2028-08-31,1.0,24.045826475834748,0.22701878935818465,-0.5000006883374244,19.726243945362235,2.45,12.424833278640502,0.9786407766990292,-0.0039465327746739665,10
GBP,2028-08-31,1.0,24.045826475834748,0.22701878935818465,-0.5000006883374244,19.726243945362235,1.45,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2028-08-31,1.0,24.045826475834748,0.22701878935818465,-0.5000006883374244,19.726243945362235,2.45,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2028-08-31,1.0,24.045826475834748,0.22701878935818465,-0.5000006883374244,19.726243945362235,1.45,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2028-09-30,1.0,24.0100064128327,0.22701878935818465,-0.5000004623279679,19.714723461621425,0.43333333333333335,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2028-09-30,1.0,24.0100064128327,0.22701878935818465,-0.5000004623279679,19.714723461621425,1.4333333333333333,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2028-09-30,1.0,24.0100064128327,0.22701878935818465,-0.5000004623279679,19.714723461621425,1.4333333333333333,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2028-09-30,1.0,24.0100064128327,0.22701878935818465,-0.5000004623279679,19.714723461621425,-1.5666666666666667,19.439895252955598,1.0,0.001101761436823212,1
EUR,2028-09-30,1.0,24.0100064128327,0.22701878935818465,-0.5000004623279679,19.714723461621425,2.4333333333333336,12.424833278640502,0.9786407766990292,-0.0039465327746739665,10
GBP,2028-09-30,1.0,24.0100064128327,0.22701878935818465,-0.5000004623279679,19.714723461621425,1.4333333333333333,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2028-09-30,1.0,24.0100064128327,0.22701878935818465,-0.5000004623279679,19.714723461621425,2.4333333333333336,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2028-09-30,1.0,24.0100064128327,0.22701878935818465,-0.5000004623279679,19.714723461621425,1.4333333333333333,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2028-10-31,1.0,23.974186349830653,0.22701878935818465,-0.5000003105267015,19.70320301766109,0.41666666666666663,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2028-10-31,1.0,23.974186349830653,0.22701878935818465,-0.5000003105267015,19.70320301766109,1.4166666666666665,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2028-10-31,1.0,23.974186349830653,0.22701878935818465,-0.5000003105267015,19.70320301766109,1.4166666666666665,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2028-10-31,1.0,23.974186349830653,0.22701878935818465,-0.5000003105267015,19.70320301766109,-1.5833333333333335,19.439895252955598,1.0,0.001101761436823212,1
EUR,2028-10-31,1.0,23.974186349830653,0.22701878935818465,-0.5000003105267015,19.70320301766109,2.4166666666666665,12.424833278640502,0.9786407766990292,-0.0039465327746739665,10
GBP,2028-10-31,1.0,23.974186349830653,0.22701878935818465,-0.5000003105267015,19.70320301766109,1.4166666666666665,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2028-10-31,1.0,23.974186349830653,0.22701878935818465,-0.5000003105267015,19.70320301766109,2.4166666666666665,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2028-10-31,1.0,23.974186349830653,0.22701878935818465,-0.5000003105267015,19.70320301766109,1.4166666666666665,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2028-11-30,1.0,23.938366286828604,0.22701878935818465,-0.5000002085680274,19.691682597095465,0.4,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2028-11-30,1.0,23.938366286828604,0.22701878935818465,-0.5000002085680274,19.691682597095465,1.4,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2028-11-30,1.0,23.938366286828604,0.22701878935818465,-0.5000002085680274,19.691682597095465,1.4,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2028-11-30,1.0,23.938366286828604,0.22701878935818465,-0.5000002085680274,19.691682597095465,-1.6,19.439895252955598,1.0,0.001101761436823212,1
EUR,2028-11-30,1.0,23.938366286828604,0.22701878935818465,-0.5000002085680274,19.691682597095465,2.4,12.424833278640502,0.9786407766990292,-0.0039465327746739665,10
GBP,2028-11-30,1.0,23.938366286828604,0.22701878935818465,-0.5000002085680274,19.691682597095465,1.4,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2028-11-30,1.0,23.938366286828604,0.22701878935818465,-0.5000002085680274,19.691682597095465,2.4,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2028-11-30,1.0,23.938366286828604,0.22701878935818465,-0.5000002085680274,19.691682597095465,1.4,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2028-12-31,1.0,23.90254622382656,0.22701878935818465,-0.5000001400865751,19.680162189927458,0.3833333333333333,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2028-12-31,1.0,23.90254622382656,0.22701878935818465,-0.5000001400865751,19.680162189927458,1.3833333333333333,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2028-12-31,1.0,23.90254622382656,0.22701878935818465,-0.5000001400865751,19.680162189927458,1.3833333333333333,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2028-12-31,1.0,23.90254622382656,0.22701878935818465,-0.5000001400865751,19.680162189927458,-1.6166666666666667,19.439895252955598,1.0,0.001101761436823212,1
EUR,2028-12-31,1.0,23.90254622382656,0.22701878935818465,-0.5000001400865751,19.680162189927458,2.3833333333333333,12.424833278640502,0.9786407766990292,-0.0039465327746739665,10
GBP,2028-12-31,1.0,23.90254622382656,0.22701878935818465,-0.5000001400865751,19.680162189927458,1.3833333333333333,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2028-12-31,1.0,23.90254622382656,0.22701878935818465,-0.5000001400865751,19.680162189927458,2.3833333333333333,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2028-12-31,1.0,23.90254622382656,0.22701878935818465,-0.5000001400865751,19.680162189927458,1.3833333333333333,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-01-31,1.0,23.866726160824513,0.22701878935818465,-0.500000094090397,19.66864179014498,0.3666666666666667,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-01-31,1.0,23.866726160824513,0.22701878935818465,-0.500000094090397,19.66864179014498,1.3666666666666667,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-01-31,1.0,23.866726160824513,0.22701878935818465,-0.500000094090397,19.66864179014498,1.3666666666666667,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2029-01-31,1.0,23.866726160824513,0.22701878935818465,-0.500000094090397,19.66864179014498,-1.6333333333333333,19.439895252955598,1.0,0.001101761436823212,1
