month_end,forecast,lower,upper,level,level_lower,level_upper
2030-02-28,25.15208695892733,23.324428431394463,26.9797454864602,83832530306.83698,13479400004.58655,521380264348.2206
2030-03-31,25.132723384650255,23.300827351168028,26.964619418132482,82224848346.71162,13164996330.564087,513553176611.4847
2030-04-30,25.113359810352627,23.277306990248544,26.94941263045671,80647997391.40622,12858963969.31033,505802761308.54596
2030-05-31,25.09399623604119,23.253864330829124,26.934128141253254,79101386185.95047,12561021582.047338,498130606310.05096
2030-06-30,25.074632661720482,23.230496521238045,26.91876880220292,77584434813.84724,12270900964.80587,490538106586.3195
2030-07-31,25.05526908739355,23.207200863963905,26.903337310823197,76096574479.69942,11988346189.224695,483026478894.07776
2030-08-31,25.03590551306244,23.183974804740522,26.887836221384354,74637247295.98347,11713112816.72006,475596775262.8306
2030-09-30,25.016541938728516,23.160815922581016,26.872267954876015,73205906073.8964,11444967178.420263,468249895395.4932
2030-10-31,24.997178364392706,23.137721920663722,26.85663480812169,71802014118.20325,11183685714.173994,460986598085.1586
2030-11-30,24.977814790055632,23.114690617984042,26.840938962127222,70425045026.01169,10929054364.730894,453807511738.7246
