month_end,forecast,lower,upper,level,level_lower,level_upper
2025-12-31,26.265697320214386,25.829247921386578,26.702146719042194,255297998205.79105,165006040849.61047,394998071296.59973
2026-01-31,26.1366370377633,25.51940437865143,26.75386969687517,224386766886.7782,121042114856.57968,415966138839.85205
2026-02-28,26.035418380533745,25.279465846831087,26.791370914236403,202786265200.41937,95220952787.35168,431861561454.54095
2026-03-31,25.96520706756135,25.092308269905732,26.83810586521697,189036710304.69205,78967978350.431,452523650589.632
2026-04-30,25.91784381305558,24.94191328853768,26.89377433757348,180292039191.50388,67941527910.24942,478429325857.52386
2026-05-31,25.884641145705437,24.815562820032834,26.95371947137804,174404150295.7379,59877270943.466385,507985871117.884
2026-06-30,25.85928254760348,24.704545978441452,27.01401911676551,170037110563.13828,53585587473.26268,539559615411.27625
2026-07-31,25.837863930822778,24.603398612599033,27.072329249046522,166433876745.3637,48430645054.96717,571956770285.6749
2026-08-31,25.818213723115196,24.50886552663177,27.127561919598623,163195339668.39,44062086215.978775,604436175784.6827
2026-09-30,25.799228186575665,24.419054002868563,27.179402370282766,160126215259.2649,40277305280.473694,636596828777.5901
2026-10-31,25.780399273606996,24.332860377718973,27.22793816949502,157139419983.645,36951067625.75365,668256667517.404
2026-11-30,25.761524411096183,24.249619343690867,27.273429478501498,154201251032.84244,33999761393.199265,699358608582.7603
2026-12-31,25.74254427336812,24.213171910140474,27.27191663659577,151302090318.86514,32782868371.50252,698301389476.8846
2027-01-31,25.72345902316219,24.17791446998712,27.26900357633726,148441833248.79092,31647166959.66151,696270155440.7173
2027-02-28,25.704288477123598,24.143687975306587,27.264888978940608,145623225695.0171,30582322267.90908,693411169892.552
2027-03-31,25.685055069656297,24.11037066846342,27.259739470849173,142849157763.61176,29580188550.45319,689849621444.0327
2027-04-30,25.665777778059116,24.077863586993267,27.253691969124965,140121785530.18893,28634083814.953762,685690343963.9517
2027-05-31,25.64647083971125,24.046083270966204,27.246858408456294,137442411341.20383,27738391657.379387,681020611022.3108
2027-06-30,25.627144269682642,24.014957897827745,27.23933064153754,134811624879.20586,26888321863.615368,675913294059.6256
2027-07-31,25.607804848635286,23.984425013030716,27.231184684239857,132229495030.4808,26079750650.986248,670429698121.1643
2027-08-31,25.588457062094825,23.954430007580026,27.222484116609625,129695737327.28352,25309103942.56036,664621881479.6196
2027-09-30,25.56910383765162,23.92492496670817,27.213282708595074,127209839274.9848,24573266632.26192,658534473683.7665
2027-10-31,25.549747073304708,23.895867729835818,27.2036264167736,124771147132.58905,23869509537.136898,652206076231.3225
2027-11-30,25.530387997185418,23.867221094652812,27.193554899718023,122378923330.53662,23195429563.842636,645670339250.2417
2027-12-31,25.511027405067765,23.8389521350515,27.18310267508403,120032383409.45264,22548900311.941772,638956794683.4004
2028-01-31,25.491665814379733,23.811031616024795,27.17230001273467,117730719372.90465,21928031139.49029,632091508621.5901
2028-02-29,25.472303563130133,23.783433493045354,27.16117363321491,115473114293.29486,21331133156.82097,625097599202.252
2028-03-31,25.452940873241577,23.756134484939217,27.149747261543936,113258751384.41534,20756690905.829514,617995653707.7012
2028-04-30,25.433577891138075,23.729113710117865,27.138042072158285,111086819605.26208,20203338704.92297,610804069082.1597
2028-05-31,25.41421471385947,23.70235237691517,27.12607705080377,108956517096.07841,19669840822.502495,603539333380.2115
2028-06-30,25.394851405959972,23.67583351978629,27.113869292133653,106867053258.19711,19155074794.430637,596216260946.7274
2028-07-31,25.37548801051408,23.649541774193914,27.101434246834245,104817649982.24174,18658017327.855587,588848190820.2019
2028-08-31,25.356124556331203,23.62346318404802,27.088785928614385,102807542338.86473,18177732338.283257,581447155512.2292
2028-09-30,25.336761062713187,23.597585036520048,27.075937088906326,100835978928.57495,17713360752.001755,574024025640.3605
2028-10-31,25.317397542607694,23.57189571989364,27.062899365321748,98902222014.48666,17264111774.94638,566588634672.6454
2028-11-30,25.29803400470703,23.546384600834696,27.049683408579366,97005547516.57962,16829255384.660757,559149887140.4806
2028-12-31,25.27867045484966,23.521041918070875,27.036298991628446,95145244917.74837,16408115846.703693,551715852998.2555
2029-01-31,25.259306896958254,23.495858689976068,27.02275510394044,93320617114.00626,16000066092.77451,544293850290.5152
2029-02-28,25.23994333366869,23.470826633974024,27.009060033363358,91530980229.82022,15604522826.758205,536890517886.6165
2029-03-31,25.22057976675222,23.44593809602036,26.99522143748408,89775663412.19972,15220942248.23243,529511879728.50525
2029-04-30,25.201216197399056,23.42118598870692,26.98124640609119,88054008612.4397,14848816301.879217,522163401788.35297
2029-05-31,25.181852626408922,23.396563736766833,26.96714151605101,86365370361.31456,14487669376.59167,514850042733.4994
2029-06-30,25.16248905431913,23.372065228952643,26.95291287968562,84709115541.51501,14137055390.589842,507576299135.25806
2029-07-31,25.143125481490667,23.347684775419925,26.93856618756141,83084623159.78741,13796555209.103165,500346245927.3275
2029-08-31,25.123761908166035,23.323417069882005,26.924106746450065,81491284120.36948,13465774349.603828,493163572712.18933
2029-09-30,25.10439833450813,23.29925715591195,26.90953951310431,79928501000.7448,13144340936.52425,486031616425.4476
2029-10-31,25.085034760626368,23.275200396860306,26.89486912439243,78395687830.36346,12831903873.149952,478953390794.62085
2029-11-30,25.065671186594255,23.25124244893436,26.88009992425415,76892269872.7265,12528131203.167496,471931612967.5719
2029-12-31,25.04630761246116,23.22737923704932,26.865235987873,75417683411.06653,12232708638.34227,464968727634.3609
2030-01-31,25.026944038260236,23.20360693311668,26.85028114340379,73971375537.75769,11945338232.151947,458066928922.96967
