month_end,forecast,lower,upper,level,level_lower,level_upper
2030-02-28,20.02560193204154,18.02560193204154,22.02560193204154,497746730.3571694,67362694.7329854,3677878513.668432
2030-03-31,20.015153599424487,18.015153599424487,22.015153599424487,492573181.50422436,66662531.033633634,3639650870.963463
2030-04-30,20.004705266339208,18.004705266339208,22.004705266339208,487453405.9711153,65969644.76175244,3601820562.3353877
2030-05-31,19.9942569329244,17.9942569329244,21.9942569329244,482386844.9129191,65283960.28590587,3564383458.4477186
2030-06-30,19.983808599277786,17.983808599277786,21.983808599277786,477372945.27159077,64605402.757826746,3527335472.7235355
2030-07-31,19.97336026546818,17.97336026546818,21.97336026546818,472411159.72237575,63933898.1051644,3490672560.949522
2030-08-31,19.962911931544014,17.962911931544014,21.962911931544014,467500946.6187998,63269373.02403983,3454390720.8694954
2030-09-30,19.952463597539356,17.952463597539356,21.952463597539356,462641769.93685496,62611754.971492074,3418485991.771989
2030-10-31,19.942015263478176,17.942015263478176,21.942015263478176,457833099.2187995,61960972.15787242,3382954454.0749917
2030-11-30,19.931566929377304,17.931566929377304,21.931566929377304,453074409.51685107,61316953.53922409,3347792228.909891
