anchor,month_end,const,log_DEX,z_DXY,z_VIX,log_S_nonUSD,Pol_anchor_l1,sigma_offpeg_l1,tail1_l1,dlog_usd_per_anchor,N_anchor_fc
CNY,2028-06-30,1.0,24.220799935172174,0.7270187893581846,-1.525821797787729e-06,20.2345631491215,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2028-06-30,1.0,24.220799935172174,0.7270187893581846,-1.525821797787729e-06,20.2345631491215,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2028-06-30,1.0,24.220799935172174,0.7270187893581846,-1.525821797787729e-06,20.2345631491215,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2028-06-30,1.0,24.220799935172174,0.7270187893581846,-1.525821797787729e-06,20.2345631491215,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2028-06-30,1.0,24.220799935172174,0.7270187893581846,-1.525821797787729e-06,20.2345631491215,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2028-07-31,1.0,24.188313205503462,0.7270187893581846,-1.024831813748921e-06,20.22411638615069,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2028-07-31,1.0,24.188313205503462,0.7270187893581846,-1.024831813748921e-06,20.22411638615069,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2028-07-31,1.0,24.188313205503462,0.7270187893581846,-1.024831813748921e-06,20.22411638615069,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2028-07-31,1.0,24.188313205503462,0.7270187893581846,-1.024831813748921e-06,20.22411638615069,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2028-07-31,1.0,24.188313205503462,0.7270187893581846,-1.024831813748921e-06,20.22411638615069,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2028-07-31,1.0,24.188313205503462,0.7270187893581846,-1.024831813748921e-06,20.22411638615069,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2028-07-31,1.0,24.188313205503462,0.7270187893581846,-1.024831813748921e-06,20.22411638615069,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2028-07-31,1.0,24.188313205503462,0.7270187893581846,-1.024831813748921e-06,20.22411638615069,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2028-08-31,1.0,24.155826475834747,0.7270187893581846,-6.883374244465083e-07,20.213669175689944,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2028-08-31,1.0,24.155826475834747,0.7270187893581846,-6.883374244465083e-07,20.213669175689944,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2028-08-31,1.0,24.155826475834747,0.7270187893581846,-6.883374244465083e-07,20.213669175689944,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2028-08-31,1.0,24.155826475834747,0.7270187893581846,-6.883374244465083e-07,20.213669175689944,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2028-08-31,1.0,24.155826475834747,0.7270187893581846,-6.883374244465083e-07,20.213669175689944,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2028-08-31,1.0,24.155826475834747,0.7270187893581846,-6.883374244465083e-07,20.213669175689944,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2028-08-31,1.0,24.155826475834747,0.7270187893581846,-6.883374244465083e-07,20.213669175689944,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2028-08-31,1.0,24.155826475834747,0.7270187893581846,-6.883374244465083e-07,20.213669175689944,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2028-09-30,1.0,24.12333974616603,0.7270187893581846,-4.6232796789171867e-07,20.203221643915604,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2028-09-30,1.0,24.12333974616603,0.7270187893581846,-4.6232796789171867e-07,20.203221643915604,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2028-09-30,1.0,24.12333974616603,0.7270187893581846,-4.6232796789171867e-07,20.203221643915604,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2028-09-30,1.0,24.12333974616603,0.7270187893581846,-4.6232796789171867e-07,20.203221643915604,-1.0,19.439895252955598,1.0,0.001101761436823212,1
